name	type	units	sampling_frequency
PSG_F3	EEG	uV	256
PSG_F4	EEG	uV	256
PSG_C3	EEG	uV	256
PSG_C4	EEG	uV	256
PSG_O1	EEG	uV	256
PSG_O2	EEG	uV	256
PSG_EOGL	EEG	uV	256
PSG_EOGR	EEG	uV	256
PSG_THER	EEG	uV	256
PSG_CAN	EEG	uV	256
PSG_THOR	EEG	uV	256
PSG_ABD	EEG	uV	256
PSG_EMG	EEG	uV	256
PSG_PULSE	OTHER	unknown	256
PSG_BEAT	OTHER	bpm	256
PSG_SPO2	OTHER	%	256
